Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d072021-0min-H2O2-S7Y1-R2,0min,0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16938,39,434.308,56.460,99.929,426006,442819,405348,415535,349069,343029,111141.56,132359.43,26.09,29.89,103621.14,123976.49,25.56,29.84
d072021-0min-H2O2-S7Y1-R2,0min,0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-A,16950,39,434.615,56.500,56.500,426233,443143,405396,415634,349069,343029,111467.99,132900.04,26.15,29.99,103721.95,124029.87,25.59,29.84
d072021-0min-H2O2-S7Y1-R2,0min,0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,BL1-H,,16938,39,434.308,56.460,56.460,5894,N/A,4824,N/A,6146,N/A,4081.57,N/A,69.25,N/A,2610.86,N/A,54.12,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-W,16950,39,434.615,56.500,59.907,426233,84,405396,83,349069,87,111467.99,7.85,26.15,9.34,103721.95,7.41,25.59,8.93
d072021-0min-H2O2-S7Y1-R2,0min,0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,FSC-W,28294,39,725.487,94.313,94.313,443902,97,414235,88,388147,87,147689.85,36.72,33.27,37.82,129302.73,13.34,31.21,15.16
d072021-0min-H2O2-S7Y1-R2,0min,0min,E3.fcs,E3,Experiment,None,N/A,All Events,N/A,N/A,30000,40,750.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,SSC-H,28825,40,720.625,96.083,96.083,470449,131264,441276,122250,396217,111500,152988.29,48559.55,32.52,36.99,139812.14,37555.74,31.68,30.72
d072021-0min-H2O2-S7Y1-R2,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17488,40,437.200,58.293,99.817,441774,459783,424739,435162,412790,400567,110812.58,133065.45,25.08,28.94,108358.78,128399.09,25.51,29.51
d072021-0min-H2O2-S7Y1-R2,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-A,17520,40,438.000,58.400,58.400,442373,460621,425025,435661,412790,400567,111611.72,134387.63,25.23,29.18,108733.88,128926.89,25.58,29.59
d072021-0min-H2O2-S7Y1-R2,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,BL1-H,,17488,40,437.200,58.293,58.293,5860,N/A,4872,N/A,5972,N/A,3863.00,N/A,65.93,N/A,2495.22,N/A,51.22,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-W,17520,40,438.000,58.400,60.781,442373,85,425025,84,412790,86,111611.72,8.13,25.23,9.56,108733.88,7.41,25.58,8.82
d072021-0min-H2O2-S7Y1-R2,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,FSC-W,28825,40,720.625,96.083,96.083,470449,97,441276,90,396217,86,152988.29,30.78,32.52,31.70,139812.14,13.34,31.68,14.83
